,사업자등록번호,데이터수집일자,조사년도,재무보고서구분코드,재무보고서명칭,매출액_재무제표계정과목금액,매출액_비율,매출액_증감율,영업이익_재무제표계정과목금액,영업이익_비율,영업이익_증감율,당기순이익_재무제표계정과목금액,당기순이익_비율,당기순이익_증감율
70643,2118809567,20211019.0,2019.0,2.0,손익계산서,4681211.0,100.0,4.52,-56326.0,-1.2,-13.48,23936.0,0.51,181.9
70646,2118809567,20211019.0,2020.0,2.0,손익계산서,4514525.0,100.0,-3.56,-17356.0,-0.38,69.19,3500.0,0.08,-85.38
70649,2128109568,20220306.0,2018.0,2.0,손익계산서,7236286.0,100.0,-41.63,412448.0,5.7,-383.17,459984.0,6.36,-516.38
70652,2128109568,20220306.0,2017.0,2.0,손익계산서,12397385.0,100.0,103.25,-145656.0,-1.17,-128.14,-110473.0,-0.89,-125.63
70655,2208809569,20211217.0,2016.0,2.0,손익계산서,1299141.0,100.0,9999.99,119182.0,9.17,9999.99,116465.0,8.96,9999.99
70656,2208809569,20211217.0,2017.0,2.0,손익계산서,1664580.0,100.0,9999.99,69009.0,4.15,9999.99,53463.0,3.21,9999.99
70657,2208809569,20211217.0,2018.0,2.0,손익계산서,2008520.0,100.0,9999.99,114101.0,5.68,9999.99,119365.0,5.94,9999.99
70658,2208809569,20211217.0,2019.0,2.0,손익계산서,2458574.0,100.0,9999.99,215378.0,8.76,9999.99,218865.0,8.9,9999.99
70659,2208809569,20211217.0,2020.0,2.0,손익계산서,3430010.0,100.0,9999.99,297290.0,8.67,9999.99,327958.0,9.56,9999.99
70672,2218709570,20220226.0,2019.0,2.0,손익계산서,-inf,-inf,-inf,-324751.0,9999.99,96.22,-747174.0,9999.99,363.29
70674,2218709570,20220226.0,2018.0,2.0,손익계산서,-inf,-inf,-inf,-165506.0,9999.99,9999.99,-161276.0,9999.99,9999.99
70678,4338609573,20210914.0,2016.0,2.0,손익계산서,115230.0,100.0,9999.99,31272.0,27.14,9999.99,27510.0,23.87,9999.99
70681,4338609573,20210914.0,2017.0,2.0,손익계산서,1890831.0,100.0,1540.92,211087.0,11.16,575.0,210513.0,11.13,665.22
70684,4338609573,20210914.0,2018.0,2.0,손익계산서,2567479.0,100.0,35.79,286531.0,11.16,35.74,271717.0,10.58,29.07
70687,4338609573,20210914.0,2019.0,2.0,손익계산서,2718046.0,100.0,5.86,119649.0,4.4,-58.24,89322.0,3.29,-67.13
70690,4338609573,20210914.0,2020.0,2.0,손익계산서,1875821.0,100.0,-30.99,23534.0,1.25,-80.33,5996.0,0.32,-93.29
70695,4788809576,20220302.0,2018.0,2.0,손익계산서,2826182.0,100.0,-8.93,159437.0,5.64,-2.41,129691.0,4.59,-10.7
70698,4788809576,20220302.0,2017.0,2.0,손익계산서,3103175.0,100.0,190.08,163380.0,5.26,76.94,145235.0,4.68,78.05
70702,5078109578,20220406.0,2020.0,2.0,손익계산서,468891.0,100.0,-59.75,5060.0,1.08,-91.49,10295.0,2.2,-84.87
70705,5078109578,20220406.0,2019.0,2.0,손익계산서,1164966.0,100.0,43.73,59426.0,5.1,87.83,68055.0,5.84,39.16
70708,5078109578,20220406.0,2018.0,2.0,손익계산서,810540.0,100.0,61.93,31638.0,3.9,-810.49,48903.0,6.03,9999.99
70711,5078109578,20220406.0,2017.0,2.0,손익계산서,500539.0,100.0,-44.85,-4453.0,-0.89,-105.62,324.0,0.06,-99.61
70714,5118109579,20220407.0,2020.0,2.0,손익계산서,2107031.0,100.0,-27.25,4987.0,0.24,124.44,10870.0,0.52,633.63
70717,5118109579,20220407.0,2019.0,2.0,손익계산서,2896290.0,100.0,-50.37,-20404.0,-0.7,-119.08,-2037.0,-0.07,-101.24
70720,5118109579,20220407.0,2018.0,2.0,손익계산서,5835804.0,100.0,3.85,106961.0,1.83,-47.46,163891.0,2.81,-31.85
70723,5118109579,20220407.0,2017.0,2.0,손익계산서,5619322.0,100.0,9999.99,203599.0,3.62,9999.99,240500.0,4.28,9999.99
70726,5148109580,20220307.0,2020.0,2.0,손익계산서,6615765.0,100.0,0.47,305310.0,4.61,-13.17,285911.0,4.32,-5.28
70735,5148109580,20220307.0,2017.0,2.0,손익계산서,5666464.0,100.0,9.17,346072.0,6.11,7.31,307432.0,5.43,7.33
70749,4028109589,20220315.0,2017.0,2.0,손익계산서,5202426.0,100.0,9.04,265986.0,5.11,3.53,241864.0,4.65,1.16
70763,4108709601,20220307.0,2020.0,2.0,손익계산서,967237.0,100.0,19.82,57349.0,5.93,36.02,64590.0,6.68,29.18
70766,4108709601,20220307.0,2019.0,2.0,손익계산서,807211.0,100.0,-11.7,42161.0,5.22,11.7,49999.0,6.19,16.18
70769,4108709601,20220307.0,2018.0,2.0,손익계산서,914201.0,100.0,-5.48,37745.0,4.13,-30.69,43035.0,4.71,-14.35
70772,4108709601,20220307.0,2017.0,2.0,손익계산서,967174.0,100.0,249.38,54455.0,5.63,719.61,50243.0,5.19,647.0
70780,3781109607,20220324.0,2020.0,2.0,손익계산서,359473.0,100.0,70.95,102014.0,28.38,56.08,105404.0,29.32,58.0
70783,3781109607,20220324.0,2019.0,2.0,손익계산서,210283.0,100.0,36.32,65362.0,31.08,43.75,66712.0,31.72,41.29
70786,3781109607,20220324.0,2018.0,2.0,손익계산서,154261.0,100.0,9999.99,45469.0,29.48,9999.99,47217.0,30.61,9999.99
70791,2048609610,20220316.0,2019.0,2.0,손익계산서,2852549.0,100.0,1.36,920716.0,32.28,1.83,795525.0,27.89,-3.95
70794,2048609610,20220316.0,2018.0,2.0,손익계산서,2814138.0,100.0,48.28,904134.0,32.13,51.58,828205.0,29.43,107.4
70797,2048609610,20220316.0,2017.0,2.0,손익계산서,1897903.0,100.0,9999.99,596466.0,31.43,9999.99,399335.0,21.04,9999.99
70800,1068609611,20220305.0,2020.0,2.0,손익계산서,1316041.0,100.0,-24.1,48703.0,3.7,-15.29,43692.0,3.32,-23.91
70803,1068609611,20220305.0,2019.0,2.0,손익계산서,1733876.0,100.0,2.21,57497.0,3.32,21.53,57424.0,3.31,29.41
70806,1068609611,20220305.0,2018.0,2.0,손익계산서,1696364.0,100.0,-24.38,47311.0,2.79,-11.76,44373.0,2.62,-7.72
70809,1068609611,20220305.0,2017.0,2.0,손익계산서,2243184.0,100.0,35.85,53614.0,2.39,81.45,48085.0,2.14,91.9
70813,1019009613,20220302.0,2020.0,2.0,손익계산서,698178.0,100.0,48.48,195069.0,27.94,1176.3,179389.0,25.69,2209.33
70816,1019009613,20220302.0,2019.0,2.0,손익계산서,470223.0,100.0,-14.26,15284.0,3.25,-52.36,7768.0,1.65,-75.57
70819,1019009613,20220302.0,2018.0,2.0,손익계산서,548404.0,100.0,-6.98,32079.0,5.85,-55.77,31794.0,5.8,-55.86
70822,1019009613,20220302.0,2017.0,2.0,손익계산서,589548.0,100.0,1.53,72528.0,12.3,-49.54,72026.0,12.22,-48.37
70825,1019109614,20220302.0,2020.0,2.0,손익계산서,202568.0,100.0,5.19,61562.0,30.39,42.66,64122.0,31.65,47.84
70828,1019109614,20220302.0,2019.0,2.0,손익계산서,192581.0,100.0,54.19,43154.0,22.41,78.01,43373.0,22.52,99.98
70831,1019109614,20220302.0,2018.0,2.0,손익계산서,124901.0,100.0,-30.61,24243.0,19.41,-44.33,21689.0,17.36,-44.88
70834,1019109614,20220302.0,2017.0,2.0,손익계산서,179992.0,100.0,53.9,43549.0,24.19,40.63,39350.0,21.86,73.21
70837,1148609615,20210914.0,2016.0,2.0,손익계산서,16247936.0,100.0,13.03,286254.0,1.76,38.42,175441.0,1.08,53.84
70838,1148609615,20210914.0,2017.0,2.0,손익계산서,20723843.0,100.0,27.55,-308009.0,-1.49,-207.6,-643705.0,-3.11,-466.91
70839,1148609615,20210914.0,2018.0,2.0,손익계산서,15571292.0,100.0,-24.86,533653.0,3.43,-273.26,-2116710.0,-13.59,228.83
70840,1148609615,20210914.0,2019.0,2.0,손익계산서,17004769.0,100.0,9.21,776531.0,4.57,45.51,137593.0,0.81,-106.5
70841,1148609615,20210914.0,2020.0,2.0,손익계산서,17024976.0,100.0,0.12,1181975.0,6.94,52.21,578173.0,3.4,320.21
70852,1058709616,20220225.0,2020.0,2.0,손익계산서,3720032.0,100.0,-45.08,-640339.0,-17.21,-215.79,-623753.0,-16.77,-234.89
70855,1058709616,20220225.0,2019.0,2.0,손익계산서,6773842.0,100.0,7.05,553016.0,8.16,51.36,462412.0,6.83,41.92
70858,1058709616,20220225.0,2018.0,2.0,손익계산서,6327464.0,100.0,-7.67,365369.0,5.77,-26.59,325837.0,5.15,-23.71
70861,1058709616,20220225.0,2017.0,2.0,손익계산서,6852909.0,100.0,9999.99,497711.0,7.26,9999.99,427097.0,6.23,9999.99
70864,1138109617,20220223.0,2020.0,2.0,손익계산서,2961321.0,100.0,-31.3,10893.0,0.37,-90.08,11547.0,0.39,-91.04
70867,1138109617,20220223.0,2019.0,2.0,손익계산서,4310396.0,100.0,9999.99,109775.0,2.55,9999.99,128803.0,2.99,9999.99
70870,1138109617,20220223.0,2018.0,2.0,손익계산서,3044163.0,100.0,9999.99,-37762.0,-1.24,9999.99,-60235.0,-1.98,9999.99
70873,1138109617,20220223.0,2017.0,2.0,손익계산서,2799900.0,100.0,9999.99,235064.0,8.4,9999.99,227915.0,8.14,9999.99
70876,1058609618,20220225.0,2020.0,2.0,손익계산서,15559258.0,100.0,115.38,606585.0,3.9,130.54,524768.0,3.37,121.86
70879,1058609618,20220225.0,2019.0,2.0,손익계산서,7224041.0,100.0,6.78,263113.0,3.64,133.0,236527.0,3.27,54.21
70882,1058609618,20220225.0,2018.0,2.0,손익계산서,6765051.0,100.0,0.73,112924.0,1.67,-32.55,153375.0,2.27,77.44
70885,1058609618,20220225.0,2017.0,2.0,손익계산서,6715833.0,100.0,9.98,167413.0,2.49,5.3,86440.0,1.29,-37.57
70888,1058609619,20220408.0,2020.0,2.0,손익계산서,2284150.0,100.0,285.28,420224.0,18.4,411.79,404994.0,17.73,507.17
70891,1058609619,20220408.0,2019.0,2.0,손익계산서,592859.0,100.0,22.77,82109.0,13.85,-10.37,66702.0,11.25,-10.23
70894,1058609619,20220408.0,2018.0,2.0,손익계산서,482914.0,100.0,-54.99,91605.0,18.97,-51.59,74306.0,15.39,-56.58
70897,1058609619,20220408.0,2017.0,2.0,손익계산서,1072867.0,100.0,0.14,189242.0,17.64,0.88,171117.0,15.95,-7.09
70900,1238609620,20220305.0,2020.0,2.0,손익계산서,1116621.0,100.0,-45.53,21539.0,1.93,167.52,12995.0,1.16,203.46
70903,1238609620,20220305.0,2019.0,2.0,손익계산서,2050067.0,100.0,-58.67,-31901.0,-1.56,-908.64,-12561.0,-0.61,-12.03
70906,1238609620,20220305.0,2018.0,2.0,손익계산서,4960230.0,100.0,-20.36,3945.0,0.08,-101.07,-14279.0,-0.29,-55.69
70909,1238609620,20220305.0,2017.0,2.0,손익계산서,6228308.0,100.0,9999.99,-368855.0,-5.92,9999.99,-32225.0,-0.52,9999.99
70912,1248609621,20220308.0,2020.0,2.0,손익계산서,4232369.0,100.0,7.62,55692.0,1.32,56.45,50334.0,1.19,11.26
70915,1248609621,20220308.0,2019.0,2.0,손익계산서,3932757.0,100.0,2.16,35597.0,0.91,-82.54,45239.0,1.15,-77.28
70918,1248609621,20220308.0,2018.0,2.0,손익계산서,3849645.0,100.0,1.65,203840.0,5.3,0.28,199116.0,5.17,3.43
70921,1308609622,20220228.0,2020.0,2.0,손익계산서,3059865.0,100.0,-9.36,94246.0,3.08,16.02,45030.0,1.47,2.75
70924,1308609622,20220228.0,2019.0,2.0,손익계산서,3375750.0,100.0,5.47,81232.0,2.41,5.23,43825.0,1.3,12.49
70927,1308609622,20220228.0,2018.0,2.0,손익계산서,3200730.0,100.0,33.47,77192.0,2.41,-23.57,38959.0,1.22,143.49
70930,1308609622,20220228.0,2017.0,2.0,손익계산서,2398000.0,100.0,0.55,101000.0,4.21,65.57,16000.0,0.67,45.45
70938,1058509625,20220224.0,2019.0,2.0,손익계산서,78709378.0,100.0,17.86,8230189.0,10.46,30.97,4183597.0,5.32,-12.96
70941,1058509625,20220224.0,2018.0,2.0,손익계산서,66781161.0,100.0,7.85,6283960.0,9.41,-15.13,4806280.0,7.2,-26.15
70944,1058509625,20220224.0,2017.0,2.0,손익계산서,61922125.0,100.0,14.19,7404102.0,11.96,-3.31,6508501.0,10.51,47.2
70947,1058609626,20220223.0,2019.0,2.0,손익계산서,3742243.0,100.0,24.54,357944.0,9.56,77.6,308613.0,8.25,88.59
70950,1058609626,20220223.0,2018.0,2.0,손익계산서,3004775.0,100.0,5.85,201544.0,6.71,-3.68,163639.0,5.45,-3.57
70953,1058609626,20220223.0,2017.0,2.0,손익계산서,2838652.0,100.0,-6.91,209239.0,7.37,-38.6,169703.0,5.98,-39.63
70956,1058709627,20210914.0,2016.0,2.0,손익계산서,29981000.0,100.0,159.91,884000.0,2.95,304.21,889000.0,2.97,439.41
70957,1058709627,20210914.0,2017.0,2.0,손익계산서,37725681.0,100.0,25.83,1427039.0,3.78,61.43,1053745.0,2.79,18.53
70958,1058709627,20210914.0,2018.0,2.0,손익계산서,54371159.0,100.0,44.12,3047363.0,5.6,113.54,2476356.0,4.55,135.01
70959,1058709627,20210914.0,2019.0,2.0,손익계산서,75969582.0,100.0,39.72,3144353.0,4.14,3.18,2478423.0,3.26,0.08
70960,1058709627,20210914.0,2020.0,2.0,손익계산서,108196256.0,100.0,42.42,5122575.0,4.73,62.91,4425858.0,4.09,78.58
70971,1058709628,20220225.0,2020.0,2.0,손익계산서,1334286.0,100.0,-15.14,334284.0,25.05,-44.71,301161.0,22.57,-42.78
70974,1058709628,20220225.0,2019.0,2.0,손익계산서,1572386.0,100.0,45.82,604635.0,38.45,145.59,526360.0,33.48,133.4
70980,1058709628,20220225.0,2017.0,2.0,손익계산서,1102164.0,100.0,39.16,190304.0,17.27,8.19,182774.0,16.58,12.48
70983,1058809629,20220308.0,2018.0,2.0,손익계산서,158351.0,100.0,9999.99,1776.0,1.12,9999.99,-54.0,-0.03,9999.99
70986,1068609630,20220308.0,2020.0,2.0,손익계산서,5182625.0,100.0,9999.99,407941.0,7.87,9999.99,413349.0,7.98,9999.99
70989,1068609630,20220308.0,2019.0,2.0,손익계산서,4119525.0,100.0,9999.99,307489.0,7.46,9999.99,309027.0,7.5,9999.99
70992,1068609630,20220308.0,2018.0,2.0,손익계산서,3645368.0,100.0,9999.99,547867.0,15.03,9999.99,549191.0,15.07,9999.99
70995,1098109631,20220306.0,2018.0,2.0,손익계산서,2663000.0,100.0,-7.34,206000.0,7.74,-5.5,38000.0,1.43,-62.0
70998,1098109631,20220306.0,2017.0,2.0,손익계산서,2874000.0,100.0,9999.99,218000.0,7.59,9999.99,100000.0,3.48,9999.99
71002,1188109633,20220307.0,2017.0,2.0,손익계산서,1525888.0,100.0,87.14,96649.0,6.33,81.06,107394.0,7.04,33.65
71005,1198109634,20210914.0,2016.0,2.0,손익계산서,3729000.0,100.0,-14.02,194000.0,5.2,104.21,204000.0,5.47,213.85
71008,1198109634,20210914.0,2017.0,2.0,손익계산서,3734000.0,100.0,0.13,211000.0,5.65,8.76,39000.0,1.04,-80.88
71011,1198109634,20210914.0,2018.0,2.0,손익계산서,3960601.0,100.0,6.07,162705.0,4.11,-22.89,95367.0,2.41,144.53
71014,1198109634,20210914.0,2019.0,2.0,손익계산서,4773893.0,100.0,20.53,175028.0,3.67,7.57,95942.0,2.01,0.6
71017,1208709635,20211217.0,2016.0,2.0,손익계산서,560230.0,100.0,-13.28,1426.0,0.25,-95.65,2754.0,0.49,-93.29
71020,1208709635,20211217.0,2017.0,2.0,손익계산서,522819.0,100.0,-6.68,7542.0,1.44,428.89,8825.0,1.69,220.44
71023,1208709635,20211217.0,2018.0,2.0,손익계산서,492053.0,100.0,-5.88,4410.0,0.9,-41.53,20471.0,4.16,131.97
71026,1208709635,20211217.0,2019.0,2.0,손익계산서,499450.0,100.0,1.5,6442.0,1.29,46.08,13330.0,2.67,-34.88
71029,1208709635,20211217.0,2020.0,2.0,손익계산서,511356.0,100.0,2.38,9013.0,1.76,39.91,13692.0,2.68,2.72
71032,1218109636,20220308.0,2018.0,2.0,손익계산서,1244593.0,100.0,9999.99,58947.0,4.74,9999.99,45156.0,3.63,9999.99
71039,1288609641,20210914.0,2016.0,2.0,손익계산서,13227419.0,100.0,-13.03,269218.0,2.04,-57.52,173565.0,1.31,-68.22
71042,1288609641,20210914.0,2017.0,2.0,손익계산서,10470201.0,100.0,-20.84,703769.0,6.72,161.41,38740.0,0.37,-77.68
71048,1288609641,20210914.0,2019.0,2.0,손익계산서,11654065.0,100.0,23.95,187568.0,1.61,148.4,88367.0,0.76,245.52
71051,1288609641,20210914.0,2020.0,2.0,손익계산서,4635542.0,100.0,-60.22,-913814.0,-19.71,-587.19,-648030.0,-13.98,-833.34
71054,1298609642,20220308.0,2017.0,2.0,손익계산서,438339.0,100.0,-31.92,-148288.0,-33.83,-9999.99,-144078.0,-32.87,-509.45
71057,1298609643,20220308.0,2018.0,2.0,손익계산서,537000.0,100.0,46.32,39000.0,7.26,-4.88,40000.0,7.45,8.11
71060,1298609643,20220308.0,2017.0,2.0,손익계산서,367000.0,100.0,-8.48,41000.0,11.17,-193.18,37000.0,10.08,-178.72
71063,1378109644,20220308.0,2018.0,2.0,손익계산서,6273887.0,100.0,23.69,133543.0,2.13,-43.03,89221.0,1.42,9.69
71066,1378109644,20220308.0,2017.0,2.0,손익계산서,5072318.0,100.0,1.03,234426.0,4.62,-31.02,81339.0,1.6,-64.68
71070,1408109646,20220309.0,2020.0,2.0,손익계산서,1973655.0,100.0,25.9,58258.0,2.95,90.85,57482.0,2.91,107.75
71073,1408109646,20220309.0,2019.0,2.0,손익계산서,1567575.0,100.0,-35.18,30526.0,1.95,-44.44,27669.0,1.77,-41.75
71076,1408109646,20220309.0,2018.0,2.0,손익계산서,2418458.0,100.0,91.97,54947.0,2.27,202.29,47498.0,1.96,219.12
71079,1408109646,20220309.0,2017.0,2.0,손익계산서,1259841.0,100.0,9999.99,18177.0,1.44,9999.99,14884.0,1.18,9999.99
71082,1408109647,20220308.0,2020.0,2.0,손익계산서,890561.0,100.0,-15.55,14281.0,1.6,6.05,13035.0,1.46,6.09
71085,1408109647,20220308.0,2019.0,2.0,손익계산서,1054496.0,100.0,53.76,13466.0,1.28,39.2,12287.0,1.17,39.17
71088,1408109647,20220308.0,2018.0,2.0,손익계산서,685825.0,100.0,9999.99,9674.0,1.41,9999.99,8829.0,1.29,9999.99
71091,2068609648,20210914.0,2016.0,2.0,손익계산서,6312053.0,100.0,75.97,1116192.0,17.68,407.64,853547.0,13.52,312.34
71092,2068609648,20210914.0,2017.0,2.0,손익계산서,5842601.0,100.0,-7.44,566979.0,9.7,-49.2,506418.0,8.67,-40.67
71097,2068609649,20220307.0,2018.0,2.0,손익계산서,3614156.0,100.0,63.4,243199.0,6.73,49.59,99532.0,2.75,-25.11
71104,2108109651,20220307.0,2018.0,2.0,손익계산서,3881021.0,100.0,-21.06,194697.0,5.02,-16.56,191525.0,4.93,6.37
71107,2108109651,20220307.0,2017.0,2.0,손익계산서,4916362.0,100.0,31.85,233330.0,4.75,44.3,180058.0,3.66,11.03
71112,2118709652,20220219.0,2020.0,2.0,손익계산서,29314255.0,100.0,-33.92,851566.0,2.9,138.49,581126.0,1.98,51.61
71115,2118709652,20220219.0,2019.0,2.0,손익계산서,44364260.0,100.0,9999.99,357060.0,0.8,9999.99,383308.0,0.86,9999.99
71119,2158609654,20220306.0,2019.0,2.0,손익계산서,17725630.0,100.0,27.09,480699.0,2.71,30.08,240008.0,1.35,4.74
71122,2158609654,20220306.0,2018.0,2.0,손익계산서,13947144.0,100.0,54.86,369537.0,2.65,60.12,229140.0,1.64,104.99
71125,2158609654,20220306.0,2017.0,2.0,손익계산서,9006061.0,100.0,-22.79,230793.0,2.56,-12.14,111781.0,1.24,-12.32
71128,2158609655,20220307.0,2020.0,2.0,손익계산서,958560.0,100.0,-45.73,10933.0,1.14,-81.22,27997.0,2.92,-53.01
71134,2158609655,20220307.0,2018.0,2.0,손익계산서,1096310.0,100.0,1.16,34148.0,3.11,-2.05,37885.0,3.46,12.02
71142,2208609658,20220307.0,2018.0,2.0,손익계산서,3164167.0,100.0,-18.94,158960.0,5.02,-47.44,180357.0,5.7,-38.21
71145,2208609658,20220307.0,2017.0,2.0,손익계산서,3903363.0,100.0,6.41,302462.0,7.75,56.64,291871.0,7.48,-25.77
71148,2208609659,20220220.0,2017.0,2.0,손익계산서,7478409.0,100.0,13.59,965569.0,12.91,15.32,898028.0,12.01,32.74
71151,2208709660,20211217.0,2016.0,2.0,손익계산서,1146000.0,100.0,116.23,94000.0,8.2,571.43,74000.0,6.46,2366.67
71152,2208709660,20211217.0,2018.0,2.0,손익계산서,2055000.0,100.0,9999.99,479000.0,23.31,9999.99,413000.0,20.1,9999.99
71153,2208709660,20211217.0,2019.0,2.0,손익계산서,1330212.0,100.0,-35.27,223320.0,16.79,-53.38,226949.0,17.06,-45.05
71154,2208709660,20211217.0,2020.0,2.0,손익계산서,1980682.0,100.0,48.9,472218.0,23.84,111.45,500672.0,25.28,120.61
71165,2318609662,20220220.0,2020.0,2.0,손익계산서,20766338.0,100.0,9999.99,1664427.0,8.02,9999.99,1258440.0,6.06,9999.99
71170,2618109665,20220219.0,2018.0,2.0,손익계산서,793000.0,100.0,-36.36,-205000.0,-25.85,-459.65,-203000.0,-25.6,-412.31
71173,2618109665,20220219.0,2017.0,2.0,손익계산서,1246000.0,100.0,9999.99,57000.0,4.57,9999.99,65000.0,5.22,9999.99
71177,3058109667,20220307.0,2020.0,2.0,손익계산서,12142114.0,100.0,51.68,2734109.0,22.52,147.49,2622080.0,21.59,130.51
71180,3058109667,20220307.0,2019.0,2.0,손익계산서,8004874.0,100.0,30.44,1104752.0,13.8,164.16,1137502.0,14.21,108.04
71183,3058109667,20220307.0,2018.0,2.0,손익계산서,6136791.0,100.0,-1.84,418207.0,6.81,0.1,546783.0,8.91,91.97
71186,3058109667,20220307.0,2017.0,2.0,손익계산서,6251688.0,100.0,-18.56,417805.0,6.68,-69.75,284820.0,4.56,-71.27
71189,3058109668,20220306.0,2020.0,2.0,손익계산서,4857680.0,100.0,0.73,-361581.0,-7.44,-308.48,-294156.0,-6.06,-240.87
71192,3058109668,20220306.0,2019.0,2.0,손익계산서,4822638.0,100.0,9.19,173439.0,3.6,-2927.96,208817.0,4.33,389.86
71195,3058109668,20220306.0,2018.0,2.0,손익계산서,4416646.0,100.0,20.43,-6133.0,-0.14,-82.53,42628.0,0.97,281.87
71198,3058109668,20220306.0,2017.0,2.0,손익계산서,3667485.0,100.0,-5.47,-35104.0,-0.96,-24.32,11163.0,0.3,-30.71
71201,3058609669,20220308.0,2020.0,2.0,손익계산서,775257.0,100.0,-32.29,-29398.0,-3.79,-165.81,-27079.0,-3.49,-151.1
71204,3058609669,20220308.0,2019.0,2.0,손익계산서,1144895.0,100.0,20.86,44668.0,3.9,174.02,52988.0,4.63,203.21
71207,3058609669,20220308.0,2018.0,2.0,손익계산서,947286.0,100.0,-0.44,-60345.0,-6.37,-294.3,-51338.0,-5.42,-259.73
71210,3058609669,20220308.0,2017.0,2.0,손익계산서,951511.0,100.0,18.09,31058.0,3.26,24.55,32140.0,3.38,35.46
71213,3078109670,20220315.0,2020.0,2.0,손익계산서,541363.0,100.0,-27.4,36097.0,6.67,-68.55,76243.0,14.08,-42.96
71216,3078109670,20220315.0,2019.0,2.0,손익계산서,745723.0,100.0,-4.65,114785.0,15.39,-21.83,133656.0,17.92,-19.86
71219,3078109670,20220315.0,2018.0,2.0,손익계산서,782104.0,100.0,-5.79,146847.0,18.78,301.7,166787.0,21.33,186.21
71222,3078109670,20220315.0,2017.0,2.0,손익계산서,830149.0,100.0,25.87,36556.0,4.4,30.29,58275.0,7.02,11.24
71228,3428709674,20220307.0,2020.0,2.0,손익계산서,-inf,-inf,-inf,-94909.0,9999.99,9999.99,-22424.0,9999.99,9999.99
71231,4110309676,20220305.0,2020.0,2.0,손익계산서,184271.0,100.0,-73.53,12970.0,7.04,-73.59,13320.0,7.23,-63.64
71234,4110309676,20220305.0,2019.0,2.0,손익계산서,696152.0,100.0,-27.26,49111.0,7.05,12.72,36631.0,5.26,-21.54
71237,4110309676,20220305.0,2018.0,2.0,손익계산서,956995.0,100.0,-37.44,43568.0,4.55,-89.29,46688.0,4.88,-86.62
71250,4988109684,20220308.0,2018.0,2.0,손익계산서,2808595.0,100.0,39.91,50941.0,1.81,-44.41,38882.0,1.38,-49.8
71253,4988109684,20220308.0,2017.0,2.0,손익계산서,2007408.0,100.0,9999.99,91634.0,4.56,9999.99,77461.0,3.86,9999.99
71258,5078109687,20220406.0,2020.0,2.0,손익계산서,859178.0,100.0,-2.48,56802.0,6.61,1339.12,78420.0,9.13,187.28
71261,5078109687,20220406.0,2019.0,2.0,손익계산서,881000.0,100.0,223.03,3947.0,0.45,115.06,27297.0,3.1,595.32
71264,5078109687,20220406.0,2018.0,2.0,손익계산서,272727.0,100.0,-55.4,-26213.0,-9.61,16.53,-5511.0,-2.02,-48.22
71267,5078109687,20220406.0,2017.0,2.0,손익계산서,611535.0,100.0,9999.99,-22494.0,-3.68,-3.13,-10643.0,-1.74,-51.15
71270,5088109688,20220227.0,2020.0,2.0,손익계산서,4073595.0,100.0,28.69,291637.0,7.16,36.01,300741.0,7.38,34.83
71273,5088109688,20220227.0,2019.0,2.0,손익계산서,3165429.0,100.0,-8.64,214418.0,6.77,-14.59,223044.0,7.05,-13.69
71276,5088109688,20220227.0,2018.0,2.0,손익계산서,3464919.0,100.0,-1.88,251031.0,7.24,-4.48,258408.0,7.46,-2.25
71279,5088109688,20220227.0,2017.0,2.0,손익계산서,3531181.0,100.0,9999.99,262804.0,7.44,9999.99,264363.0,7.49,9999.99
71282,5088109689,20220308.0,2020.0,2.0,손익계산서,586496.0,100.0,-0.86,190977.0,32.56,51.84,175748.0,29.97,51.81
71285,5088109689,20220308.0,2019.0,2.0,손익계산서,591610.0,100.0,50.15,125776.0,21.26,855.31,115765.0,19.57,480.8
